Student ID,Name,Subject Name,Grade,Remarks,Teacher Exp,Attendance (%),Parental Education,Gender,CGPA
341,Student_341,Economics for Engineers,9,1,3,60.9471811274511,Graduate,Female,7.7272727272727275
341,Student_341,Database Management System Laboratory,8,2,0,60.9471811274511,Graduate,Female,7.7272727272727275
341,Student_341,Machine Learning Laboratory,5,4,1,60.9471811274511,Graduate,Female,7.7272727272727275
342,Student_342,Database Management System,10,5,1,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Machine Learning,10,5,3,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Design and Analysis of Algorithms,9,1,1,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Computer Organization and Architecture,10,3,3,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Microprocessor and Microcontroller,10,2,3,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Economics for Engineers,10,0,2,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Database Management System Laboratory,9,1,1,76.62383185133046,High School,Female,9.727272727272727
342,Student_342,Machine Learning Laboratory,9,3,3,76.62383185133046,High School,Female,9.727272727272727
343,Student_343,Database Management System,10,4,2,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Machine Learning,8,5,0,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Design and Analysis of Algorithms,6,4,3,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Computer Organization and Architecture,10,1,0,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Microprocessor and Microcontroller,8,3,1,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Economics for Engineers,8,5,2,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Database Management System Laboratory,10,3,3,58.36263533057988,Graduate,Male,8.363636363636363
343,Student_343,Machine Learning Laboratory,8,3,3,58.36263533057988,Graduate,Male,8.363636363636363
344,Student_344,Database Management System,7,5,0,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Machine Learning,10,2,2,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Design and Analysis of Algorithms,9,2,1,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Computer Organization and Architecture,5,0,0,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Microprocessor and Microcontroller,10,5,1,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Economics for Engineers,9,3,2,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Database Management System Laboratory,10,1,2,72.07993323795282,Postgraduate,Male,8.363636363636363
344,Student_344,Machine Learning Laboratory,10,3,1,72.07993323795282,Postgraduate,Male,8.363636363636363
345,Student_345,Database Management System,9,2,1,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Machine Learning,9,3,3,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Design and Analysis of Algorithms,5,0,1,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Computer Organization and Architecture,6,4,0,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Microprocessor and Microcontroller,9,2,2,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Economics for Engineers,8,2,0,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Database Management System Laboratory,9,3,3,61.56297615211312,Graduate,Female,7.636363636363637
345,Student_345,Machine Learning Laboratory,10,4,2,61.56297615211312,Graduate,Female,7.636363636363637
346,Student_346,Database Management System,8,2,2,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Machine Learning,10,1,1,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Design and Analysis of Algorithms,10,0,1,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Computer Organization and Architecture,9,1,0,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Microprocessor and Microcontroller,8,0,2,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Economics for Engineers,8,2,3,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Database Management System Laboratory,9,3,3,83.53992867093518,Postgraduate,Female,8.954545454545455
346,Student_346,Machine Learning Laboratory,10,0,2,83.53992867093518,Postgraduate,Female,8.954545454545455
347,Student_347,Database Management System,10,5,1,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Machine Learning,6,5,2,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Design and Analysis of Algorithms,10,1,1,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Computer Organization and Architecture,10,5,3,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Microprocessor and Microcontroller,8,1,1,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Economics for Engineers,8,0,1,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Database Management System Laboratory,9,1,0,70.89084724209603,Graduate,Female,8.863636363636363
347,Student_347,Machine Learning Laboratory,10,4,3,70.89084724209603,Graduate,Female,8.863636363636363
348,Student_348,Database Management System,10,1,2,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Machine Learning,8,1,3,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Design and Analysis of Algorithms,10,1,3,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Computer Organization and Architecture,10,3,2,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Microprocessor and Microcontroller,5,0,0,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Economics for Engineers,6,0,3,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Database Management System Laboratory,9,2,3,70.18304951259314,High School,Female,8.454545454545455
348,Student_348,Machine Learning Laboratory,10,2,2,70.18304951259314,High School,Female,8.454545454545455
349,Student_349,Database Management System,10,4,1,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Machine Learning,8,1,2,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Design and Analysis of Algorithms,7,1,2,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Computer Organization and Architecture,8,0,3,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Microprocessor and Microcontroller,10,5,1,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Economics for Engineers,8,0,0,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Database Management System Laboratory,10,0,3,84.94298826687623,Postgraduate,Female,8.5
349,Student_349,Machine Learning Laboratory,9,4,3,84.94298826687623,Postgraduate,Female,8.5
350,Student_350,Database Management System,10,1,2,77.54731137380209,Graduate,Male,9.5
350,Student_350,Machine Learning,9,1,3,77.54731137380209,Graduate,Male,9.5
350,Student_350,Design and Analysis of Algorithms,10,5,0,77.54731137380209,Graduate,Male,9.5
350,Student_350,Computer Organization and Architecture,10,2,0,77.54731137380209,Graduate,Male,9.5
350,Student_350,Microprocessor and Microcontroller,8,2,1,77.54731137380209,Graduate,Male,9.5
350,Student_350,Economics for Engineers,10,1,1,77.54731137380209,Graduate,Male,9.5
350,Student_350,Database Management System Laboratory,9,3,1,77.54731137380209,Graduate,Male,9.5
350,Student_350,Machine Learning Laboratory,9,4,0,77.54731137380209,Graduate,Male,9.5
351,Student_351,Database Management System,10,2,1,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Machine Learning,10,5,0,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Design and Analysis of Algorithms,7,3,3,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Computer Organization and Architecture,9,0,2,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Microprocessor and Microcontroller,8,2,2,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Economics for Engineers,10,5,3,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Database Management System Laboratory,9,4,1,55.0,Postgraduate,Male,8.818181818181818
351,Student_351,Machine Learning Laboratory,7,5,3,55.0,Postgraduate,Male,8.818181818181818
352,Student_352,Database Management System,10,2,3,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Machine Learning,8,3,1,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Design and Analysis of Algorithms,9,4,3,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Computer Organization and Architecture,5,0,1,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Microprocessor and Microcontroller,10,3,2,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Economics for Engineers,9,5,0,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Database Management System Laboratory,9,2,0,64.8006266189595,Graduate,Male,8.409090909090908
352,Student_352,Machine Learning Laboratory,9,5,3,64.8006266189595,Graduate,Male,8.409090909090908
353,Student_353,Database Management System,10,5,2,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Machine Learning,6,3,0,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Design and Analysis of Algorithms,10,1,3,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Computer Organization and Architecture,5,2,1,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Microprocessor and Microcontroller,10,0,0,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Economics for Engineers,10,0,3,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Database Management System Laboratory,8,2,2,86.85234699885164,High School,Female,8.454545454545455
353,Student_353,Machine Learning Laboratory,10,4,3,86.85234699885164,High School,Female,8.454545454545455
354,Student_354,Database Management System,7,1,0,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Machine Learning,8,1,3,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Design and Analysis of Algorithms,10,3,2,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Computer Organization and Architecture,6,0,1,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Microprocessor and Microcontroller,10,1,3,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Economics for Engineers,8,0,0,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Database Management System Laboratory,8,1,3,55.0,Postgraduate,Male,8.181818181818182
354,Student_354,Machine Learning Laboratory,9,5,3,55.0,Postgraduate,Male,8.181818181818182
355,Student_355,Database Management System,8,5,3,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Machine Learning,8,3,0,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Design and Analysis of Algorithms,8,1,0,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Computer Organization and Architecture,9,3,3,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Microprocessor and Microcontroller,10,2,3,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Economics for Engineers,8,3,0,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Database Management System Laboratory,10,3,2,77.10008308022589,Postgraduate,Male,8.545454545454545
355,Student_355,Machine Learning Laboratory,8,5,1,77.10008308022589,Postgraduate,Male,8.545454545454545
356,Student_356,Database Management System,7,1,3,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Machine Learning,10,1,3,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Design and Analysis of Algorithms,8,4,1,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Computer Organization and Architecture,10,4,0,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Microprocessor and Microcontroller,10,2,2,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Economics for Engineers,10,4,2,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Database Management System Laboratory,9,0,0,81.1516398427858,Postgraduate,Male,9.136363636363637
356,Student_356,Machine Learning Laboratory,9,1,3,81.1516398427858,Postgraduate,Male,9.136363636363637
357,Student_357,Database Management System,7,5,0,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Machine Learning,9,4,2,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Design and Analysis of Algorithms,7,0,3,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Computer Organization and Architecture,8,5,2,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Microprocessor and Microcontroller,9,4,0,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Economics for Engineers,10,1,0,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Database Management System Laboratory,10,1,3,76.93406367189716,High School,Female,8.409090909090908
357,Student_357,Machine Learning Laboratory,10,1,2,76.93406367189716,High School,Female,8.409090909090908
358,Student_358,Database Management System,9,1,1,75.59691880579736,High School,Female,8.454545454545455
358,Student_358,Machine Learning,6,2,3,75.59691880579736,High School,Female,8.454545454545455
358,Student_358,Design and Analysis of Algorithms,10,4,3,75.59691880579736,High School,Female,8.454545454545455
358,Student_358,Computer Organization and Architecture,8,3,1,75.59691880579736,High School,Female,8.454545454545455
358,Student_358,Microprocessor and Microcontroller,10,1,0,75.59691880579736,High School,Female,8.454545454545455
358,Student_358,Economics for Engineers,8,4,0,75.59691880579736,High School,Female,8.454545454545455
